date_key,full_date,year,quarter,month,month_name,week_of_year,day_of_month,day_of_week,is_weekend
20290720,2029-07-20,2029,3,7,July,29,20,6,false
20290721,2029-07-21,2029,3,7,July,29,21,7,true
20290722,2029-07-22,2029,3,7,July,29,22,1,true
20290723,2029-07-23,2029,3,7,July,30,23,2,false
20290724,2029-07-24,2029,3,7,July,30,24,3,false
20290725,2029-07-25,2029,3,7,July,30,25,4,false
20290726,2029-07-26,2029,3,7,July,30,26,5,false
20290727,2029-07-27,2029,3,7,July,30,27,6,false
20290728,2029-07-28,2029,3,7,July,30,28,7,true
20290729,2029-07-29,2029,3,7,July,30,29,1,true
20290730,2029-07-30,2029,3,7,July,31,30,2,false
20290731,2029-07-31,2029,3,7,July,31,31,3,false
20290801,2029-08-01,2029,3,8,August,31,1,4,false
20290802,2029-08-02,2029,3,8,August,31,2,5,false
20290803,2029-08-03,2029,3,8,August,31,3,6,false
20290804,2029-08-04,2029,3,8,August,31,4,7,true
20290805,2029-08-05,2029,3,8,August,31,5,1,true
20290806,2029-08-06,2029,3,8,August,32,6,2,false
20290807,2029-08-07,2029,3,8,August,32,7,3,false
20290808,2029-08-08,2029,3,8,August,32,8,4,false
20290809,2029-08-09,2029,3,8,August,32,9,5,false
20290810,2029-08-10,2029,3,8,August,32,10,6,false
20290811,2029-08-11,2029,3,8,August,32,11,7,true
20290812,2029-08-12,2029,3,8,August,32,12,1,true
20290813,2029-08-13,2029,3,8,August,33,13,2,false
20290814,2029-08-14,2029,3,8,August,33,14,3,false
20290815,2029-08-15,2029,3,8,August,33,15,4,false
20290816,2029-08-16,2029,3,8,August,33,16,5,false
20290817,2029-08-17,2029,3,8,August,33,17,6,false
20290818,2029-08-18,2029,3,8,August,33,18,7,true
20290819,2029-08-19,2029,3,8,August,33,19,1,true
20290820,2029-08-20,2029,3,8,August,34,20,2,false
20290821,2029-08-21,2029,3,8,August,34,21,3,false
20290822,2029-08-22,2029,3,8,August,34,22,4,false
20290823,2029-08-23,2029,3,8,August,34,23,5,false
20290824,2029-08-24,2029,3,8,August,34,24,6,false
20290825,2029-08-25,2029,3,8,August,34,25,7,true
20290826,2029-08-26,2029,3,8,August,34,26,1,true
20290827,2029-08-27,2029,3,8,August,35,27,2,false
20290828,2029-08-28,2029,3,8,August,35,28,3,false
20290829,2029-08-29,2029,3,8,August,35,29,4,false
20290830,2029-08-30,2029,3,8,August,35,30,5,false
20290831,2029-08-31,2029,3,8,August,35,31,6,false
20290901,2029-09-01,2029,3,9,September,35,1,7,true
20290902,2029-09-02,2029,3,9,September,35,2,1,true
20290903,2029-09-03,2029,3,9,September,36,3,2,false
20290904,2029-09-04,2029,3,9,September,36,4,3,false
20290905,2029-09-05,2029,3,9,September,36,5,4,false
20290906,2029-09-06,2029,3,9,September,36,6,5,false
20290907,2029-09-07,2029,3,9,September,36,7,6,false
20290908,2029-09-08,2029,3,9,September,36,8,7,true
20290909,2029-09-09,2029,3,9,September,36,9,1,true
20290910,2029-09-10,2029,3,9,September,37,10,2,false
20290911,2029-09-11,2029,3,9,September,37,11,3,false
20290912,2029-09-12,2029,3,9,September,37,12,4,false
20290913,2029-09-13,2029,3,9,September,37,13,5,false
20290914,2029-09-14,2029,3,9,September,37,14,6,false
20290915,2029-09-15,2029,3,9,September,37,15,7,true
20290916,2029-09-16,2029,3,9,September,37,16,1,true
20290917,2029-09-17,2029,3,9,September,38,17,2,false
20290918,2029-09-18,2029,3,9,September,38,18,3,false
20290919,2029-09-19,2029,3,9,September,38,19,4,false
20290920,2029-09-20,2029,3,9,September,38,20,5,false
20290921,2029-09-21,2029,3,9,September,38,21,6,false
20290922,2029-09-22,2029,3,9,September,38,22,7,true
20290923,2029-09-23,2029,3,9,September,38,23,1,true
20290924,2029-09-24,2029,3,9,September,39,24,2,false
20290925,2029-09-25,2029,3,9,September,39,25,3,false
20290926,2029-09-26,2029,3,9,September,39,26,4,false
20290927,2029-09-27,2029,3,9,September,39,27,5,false
20290928,2029-09-28,2029,3,9,September,39,28,6,false
20290929,2029-09-29,2029,3,9,September,39,29,7,true
20290930,2029-09-30,2029,3,9,September,39,30,1,true
20291001,2029-10-01,2029,4,10,October,40,1,2,false
20291002,2029-10-02,2029,4,10,October,40,2,3,false
20291003,2029-10-03,2029,4,10,October,40,3,4,false
20291004,2029-10-04,2029,4,10,October,40,4,5,false
20291005,2029-10-05,2029,4,10,October,40,5,6,false
20291006,2029-10-06,2029,4,10,October,40,6,7,true
20291007,2029-10-07,2029,4,10,October,40,7,1,true
20291008,2029-10-08,2029,4,10,October,41,8,2,false
20291009,2029-10-09,2029,4,10,October,41,9,3,false
20291010,2029-10-10,2029,4,10,October,41,10,4,false
20291011,2029-10-11,2029,4,10,October,41,11,5,false
20291012,2029-10-12,2029,4,10,October,41,12,6,false
20291013,2029-10-13,2029,4,10,October,41,13,7,true
20291014,2029-10-14,2029,4,10,October,41,14,1,true
20291015,2029-10-15,2029,4,10,October,42,15,2,false
20291016,2029-10-16,2029,4,10,October,42,16,3,false
20291017,2029-10-17,2029,4,10,October,42,17,4,false
20291018,2029-10-18,2029,4,10,October,42,18,5,false
20291019,2029-10-19,2029,4,10,October,42,19,6,false
20291020,2029-10-20,2029,4,10,October,42,20,7,true
20291021,2029-10-21,2029,4,10,October,42,21,1,true
20291022,2029-10-22,2029,4,10,October,43,22,2,false
20291023,2029-10-23,2029,4,10,October,43,23,3,false
20291024,2029-10-24,2029,4,10,October,43,24,4,false
20291025,2029-10-25,2029,4,10,October,43,25,5,false
20291026,2029-10-26,2029,4,10,October,43,26,6,false
20291027,2029-10-27,2029,4,10,October,43,27,7,true
20291028,2029-10-28,2029,4,10,October,43,28,1,true
20291029,2029-10-29,2029,4,10,October,44,29,2,false
20291030,2029-10-30,2029,4,10,October,44,30,3,false
20291031,2029-10-31,2029,4,10,October,44,31,4,false
20291101,2029-11-01,2029,4,11,November,44,1,5,false
20291102,2029-11-02,2029,4,11,November,44,2,6,false
20291103,2029-11-03,2029,4,11,November,44,3,7,true
20291104,2029-11-04,2029,4,11,November,44,4,1,true
20291105,2029-11-05,2029,4,11,November,45,5,2,false
20291106,2029-11-06,2029,4,11,November,45,6,3,false
20291107,2029-11-07,2029,4,11,November,45,7,4,false
20291108,2029-11-08,2029,4,11,November,45,8,5,false
20291109,2029-11-09,2029,4,11,November,45,9,6,false
20291110,2029-11-10,2029,4,11,November,45,10,7,true
20291111,2029-11-11,2029,4,11,November,45,11,1,true
20291112,2029-11-12,2029,4,11,November,46,12,2,false
20291113,2029-11-13,2029,4,11,November,46,13,3,false
20291114,2029-11-14,2029,4,11,November,46,14,4,false
20291115,2029-11-15,2029,4,11,November,46,15,5,false
20291116,2029-11-16,2029,4,11,November,46,16,6,false
20291117,2029-11-17,2029,4,11,November,46,17,7,true
20291118,2029-11-18,2029,4,11,November,46,18,1,true
20291119,2029-11-19,2029,4,11,November,47,19,2,false
20291120,2029-11-20,2029,4,11,November,47,20,3,false
20291121,2029-11-21,2029,4,11,November,47,21,4,false
20291122,2029-11-22,2029,4,11,November,47,22,5,false
20291123,2029-11-23,2029,4,11,November,47,23,6,false
20291124,2029-11-24,2029,4,11,November,47,24,7,true
20291125,2029-11-25,2029,4,11,November,47,25,1,true
20291126,2029-11-26,2029,4,11,November,48,26,2,false
20291127,2029-11-27,2029,4,11,November,48,27,3,false
20291128,2029-11-28,2029,4,11,November,48,28,4,false
20291129,2029-11-29,2029,4,11,November,48,29,5,false
20291130,2029-11-30,2029,4,11,November,48,30,6,false
20291201,2029-12-01,2029,4,12,December,48,1,7,true
20291202,2029-12-02,2029,4,12,December,48,2,1,true
20291203,2029-12-03,2029,4,12,December,49,3,2,false
20291204,2029-12-04,2029,4,12,December,49,4,3,false
20291205,2029-12-05,2029,4,12,December,49,5,4,false
20291206,2029-12-06,2029,4,12,December,49,6,5,false
20291207,2029-12-07,2029,4,12,December,49,7,6,false
20291208,2029-12-08,2029,4,12,December,49,8,7,true
20291209,2029-12-09,2029,4,12,December,49,9,1,true
20291210,2029-12-10,2029,4,12,December,50,10,2,false
20291211,2029-12-11,2029,4,12,December,50,11,3,false
20291212,2029-12-12,2029,4,12,December,50,12,4,false
20291213,2029-12-13,2029,4,12,December,50,13,5,false
20291214,2029-12-14,2029,4,12,December,50,14,6,false
20291215,2029-12-15,2029,4,12,December,50,15,7,true
20291216,2029-12-16,2029,4,12,December,50,16,1,true
20291217,2029-12-17,2029,4,12,December,51,17,2,false
20291218,2029-12-18,2029,4,12,December,51,18,3,false
20291219,2029-12-19,2029,4,12,December,51,19,4,false
20291220,2029-12-20,2029,4,12,December,51,20,5,false
20291221,2029-12-21,2029,4,12,December,51,21,6,false
20291222,2029-12-22,2029,4,12,December,51,22,7,true
20291223,2029-12-23,2029,4,12,December,51,23,1,true
20291224,2029-12-24,2029,4,12,December,52,24,2,false
20291225,2029-12-25,2029,4,12,December,52,25,3,false
20291226,2029-12-26,2029,4,12,December,52,26,4,false
20291227,2029-12-27,2029,4,12,December,52,27,5,false
20291228,2029-12-28,2029,4,12,December,52,28,6,false
20291229,2029-12-29,2029,4,12,December,52,29,7,true
20291230,2029-12-30,2029,4,12,December,52,30,1,true
20291231,2029-12-31,2029,4,12,December,1,31,2,false
20300101,2030-01-01,2030,1,1,January,1,1,3,false
20300102,2030-01-02,2030,1,1,January,1,2,4,false
20300103,2030-01-03,2030,1,1,January,1,3,5,false
20300104,2030-01-04,2030,1,1,January,1,4,6,false
20300105,2030-01-05,2030,1,1,January,1,5,7,true
20300106,2030-01-06,2030,1,1,January,1,6,1,true
20300107,2030-01-07,2030,1,1,January,2,7,2,false
20300108,2030-01-08,2030,1,1,January,2,8,3,false
20300109,2030-01-09,2030,1,1,January,2,9,4,false
20300110,2030-01-10,2030,1,1,January,2,10,5,false
20300111,2030-01-11,2030,1,1,January,2,11,6,false
20300112,2030-01-12,2030,1,1,January,2,12,7,true
20300113,2030-01-13,2030,1,1,January,2,13,1,true
20300114,2030-01-14,2030,1,1,January,3,14,2,false
20300115,2030-01-15,2030,1,1,January,3,15,3,false
20300116,2030-01-16,2030,1,1,January,3,16,4,false
20300117,2030-01-17,2030,1,1,January,3,17,5,false
20300118,2030-01-18,2030,1,1,January,3,18,6,false
20300119,2030-01-19,2030,1,1,January,3,19,7,true
20300120,2030-01-20,2030,1,1,January,3,20,1,true
20300121,2030-01-21,2030,1,1,January,4,21,2,false
20300122,2030-01-22,2030,1,1,January,4,22,3,false
20300123,2030-01-23,2030,1,1,January,4,23,4,false
20300124,2030-01-24,2030,1,1,January,4,24,5,false
20300125,2030-01-25,2030,1,1,January,4,25,6,false
20300126,2030-01-26,2030,1,1,January,4,26,7,true
20300127,2030-01-27,2030,1,1,January,4,27,1,true
20300128,2030-01-28,2030,1,1,January,5,28,2,false
20300129,2030-01-29,2030,1,1,January,5,29,3,false
20300130,2030-01-30,2030,1,1,January,5,30,4,false
20300131,2030-01-31,2030,1,1,January,5,31,5,false
20300201,2030-02-01,2030,1,2,February,5,1,6,false
20300202,2030-02-02,2030,1,2,February,5,2,7,true
20300203,2030-02-03,2030,1,2,February,5,3,1,true
20300204,2030-02-04,2030,1,2,February,6,4,2,false
20300205,2030-02-05,2030,1,2,February,6,5,3,false
20300206,2030-02-06,2030,1,2,February,6,6,4,false
20300207,2030-02-07,2030,1,2,February,6,7,5,false
20300208,2030-02-08,2030,1,2,February,6,8,6,false
20300209,2030-02-09,2030,1,2,February,6,9,7,true
20300210,2030-02-10,2030,1,2,February,6,10,1,true
20300211,2030-02-11,2030,1,2,February,7,11,2,false
20300212,2030-02-12,2030,1,2,February,7,12,3,false
20300213,2030-02-13,2030,1,2,February,7,13,4,false
20300214,2030-02-14,2030,1,2,February,7,14,5,false
20300215,2030-02-15,2030,1,2,February,7,15,6,false
20300216,2030-02-16,2030,1,2,February,7,16,7,true
20300217,2030-02-17,2030,1,2,February,7,17,1,true
20300218,2030-02-18,2030,1,2,February,8,18,2,false
20300219,2030-02-19,2030,1,2,February,8,19,3,false
20300220,2030-02-20,2030,1,2,February,8,20,4,false
20300221,2030-02-21,2030,1,2,February,8,21,5,false
20300222,2030-02-22,2030,1,2,February,8,22,6,false
20300223,2030-02-23,2030,1,2,February,8,23,7,true
20300224,2030-02-24,2030,1,2,February,8,24,1,true
20300225,2030-02-25,2030,1,2,February,9,25,2,false
20300226,2030-02-26,2030,1,2,February,9,26,3,false
20300227,2030-02-27,2030,1,2,February,9,27,4,false
20300228,2030-02-28,2030,1,2,February,9,28,5,false
20300301,2030-03-01,2030,1,3,March,9,1,6,false
20300302,2030-03-02,2030,1,3,March,9,2,7,true
20300303,2030-03-03,2030,1,3,March,9,3,1,true
20300304,2030-03-04,2030,1,3,March,10,4,2,false
20300305,2030-03-05,2030,1,3,March,10,5,3,false
20300306,2030-03-06,2030,1,3,March,10,6,4,false
20300307,2030-03-07,2030,1,3,March,10,7,5,false
20300308,2030-03-08,2030,1,3,March,10,8,6,false
20300309,2030-03-09,2030,1,3,March,10,9,7,true
20300310,2030-03-10,2030,1,3,March,10,10,1,true
20300311,2030-03-11,2030,1,3,March,11,11,2,false
20300312,2030-03-12,2030,1,3,March,11,12,3,false
20300313,2030-03-13,2030,1,3,March,11,13,4,false
20300314,2030-03-14,2030,1,3,March,11,14,5,false
20300315,2030-03-15,2030,1,3,March,11,15,6,false
20300316,2030-03-16,2030,1,3,March,11,16,7,true
20300317,2030-03-17,2030,1,3,March,11,17,1,true
20300318,2030-03-18,2030,1,3,March,12,18,2,false
20300319,2030-03-19,2030,1,3,March,12,19,3,false
20300320,2030-03-20,2030,1,3,March,12,20,4,false
20300321,2030-03-21,2030,1,3,March,12,21,5,false
20300322,2030-03-22,2030,1,3,March,12,22,6,false
20300323,2030-03-23,2030,1,3,March,12,23,7,true
20300324,2030-03-24,2030,1,3,March,12,24,1,true
20300325,2030-03-25,2030,1,3,March,13,25,2,false
20300326,2030-03-26,2030,1,3,March,13,26,3,false
20300327,2030-03-27,2030,1,3,March,13,27,4,false
20300328,2030-03-28,2030,1,3,March,13,28,5,false
20300329,2030-03-29,2030,1,3,March,13,29,6,false
20300330,2030-03-30,2030,1,3,March,13,30,7,true
20300331,2030-03-31,2030,1,3,March,13,31,1,true
20300401,2030-04-01,2030,2,4,April,14,1,2,false
20300402,2030-04-02,2030,2,4,April,14,2,3,false
20300403,2030-04-03,2030,2,4,April,14,3,4,false
20300404,2030-04-04,2030,2,4,April,14,4,5,false
20300405,2030-04-05,2030,2,4,April,14,5,6,false
20300406,2030-04-06,2030,2,4,April,14,6,7,true
20300407,2030-04-07,2030,2,4,April,14,7,1,true
20300408,2030-04-08,2030,2,4,April,15,8,2,false
20300409,2030-04-09,2030,2,4,April,15,9,3,false
20300410,2030-04-10,2030,2,4,April,15,10,4,false
20300411,2030-04-11,2030,2,4,April,15,11,5,false
20300412,2030-04-12,2030,2,4,April,15,12,6,false
20300413,2030-04-13,2030,2,4,April,15,13,7,true
20300414,2030-04-14,2030,2,4,April,15,14,1,true
20300415,2030-04-15,2030,2,4,April,16,15,2,false
20300416,2030-04-16,2030,2,4,April,16,16,3,false
20300417,2030-04-17,2030,2,4,April,16,17,4,false
20300418,2030-04-18,2030,2,4,April,16,18,5,false
20300419,2030-04-19,2030,2,4,April,16,19,6,false
20300420,2030-04-20,2030,2,4,April,16,20,7,true
20300421,2030-04-21,2030,2,4,April,16,21,1,true
20300422,2030-04-22,2030,2,4,April,17,22,2,false
20300423,2030-04-23,2030,2,4,April,17,23,3,false
20300424,2030-04-24,2030,2,4,April,17,24,4,false
20300425,2030-04-25,2030,2,4,April,17,25,5,false
20300426,2030-04-26,2030,2,4,April,17,26,6,false
20300427,2030-04-27,2030,2,4,April,17,27,7,true
20300428,2030-04-28,2030,2,4,April,17,28,1,true
20300429,2030-04-29,2030,2,4,April,18,29,2,false
20300430,2030-04-30,2030,2,4,April,18,30,3,false
20300501,2030-05-01,2030,2,5,May,18,1,4,false
20300502,2030-05-02,2030,2,5,May,18,2,5,false
20300503,2030-05-03,2030,2,5,May,18,3,6,false
20300504,2030-05-04,2030,2,5,May,18,4,7,true
20300505,2030-05-05,2030,2,5,May,18,5,1,true
20300506,2030-05-06,2030,2,5,May,19,6,2,false
20300507,2030-05-07,2030,2,5,May,19,7,3,false
20300508,2030-05-08,2030,2,5,May,19,8,4,false
20300509,2030-05-09,2030,2,5,May,19,9,5,false
20300510,2030-05-10,2030,2,5,May,19,10,6,false
20300511,2030-05-11,2030,2,5,May,19,11,7,true
20300512,2030-05-12,2030,2,5,May,19,12,1,true
20300513,2030-05-13,2030,2,5,May,20,13,2,false
20300514,2030-05-14,2030,2,5,May,20,14,3,false
20300515,2030-05-15,2030,2,5,May,20,15,4,false
20300516,2030-05-16,2030,2,5,May,20,16,5,false
20300517,2030-05-17,2030,2,5,May,20,17,6,false
20300518,2030-05-18,2030,2,5,May,20,18,7,true
20300519,2030-05-19,2030,2,5,May,20,19,1,true
20300520,2030-05-20,2030,2,5,May,21,20,2,false
20300521,2030-05-21,2030,2,5,May,21,21,3,false
20300522,2030-05-22,2030,2,5,May,21,22,4,false
20300523,2030-05-23,2030,2,5,May,21,23,5,false
20300524,2030-05-24,2030,2,5,May,21,24,6,false
20300525,2030-05-25,2030,2,5,May,21,25,7,true
20300526,2030-05-26,2030,2,5,May,21,26,1,true
20300527,2030-05-27,2030,2,5,May,22,27,2,false
20300528,2030-05-28,2030,2,5,May,22,28,3,false
20300529,2030-05-29,2030,2,5,May,22,29,4,false
20300530,2030-05-30,2030,2,5,May,22,30,5,false
20300531,2030-05-31,2030,2,5,May,22,31,6,false
20300601,2030-06-01,2030,2,6,June,22,1,7,true
20300602,2030-06-02,2030,2,6,June,22,2,1,true
20300603,2030-06-03,2030,2,6,June,23,3,2,false
20300604,2030-06-04,2030,2,6,June,23,4,3,false
20300605,2030-06-05,2030,2,6,June,23,5,4,false
20300606,2030-06-06,2030,2,6,June,23,6,5,false
20300607,2030-06-07,2030,2,6,June,23,7,6,false
20300608,2030-06-08,2030,2,6,June,23,8,7,true
20300609,2030-06-09,2030,2,6,June,23,9,1,true
20300610,2030-06-10,2030,2,6,June,24,10,2,false
20300611,2030-06-11,2030,2,6,June,24,11,3,false
20300612,2030-06-12,2030,2,6,June,24,12,4,false
20300613,2030-06-13,2030,2,6,June,24,13,5,false
20300614,2030-06-14,2030,2,6,June,24,14,6,false
20300615,2030-06-15,2030,2,6,June,24,15,7,true
20300616,2030-06-16,2030,2,6,June,24,16,1,true
20300617,2030-06-17,2030,2,6,June,25,17,2,false
20300618,2030-06-18,2030,2,6,June,25,18,3,false
20300619,2030-06-19,2030,2,6,June,25,19,4,false
20300620,2030-06-20,2030,2,6,June,25,20,5,false
20300621,2030-06-21,2030,2,6,June,25,21,6,false
20300622,2030-06-22,2030,2,6,June,25,22,7,true
20300623,2030-06-23,2030,2,6,June,25,23,1,true
20300624,2030-06-24,2030,2,6,June,26,24,2,false
20300625,2030-06-25,2030,2,6,June,26,25,3,false
20300626,2030-06-26,2030,2,6,June,26,26,4,false
20300627,2030-06-27,2030,2,6,June,26,27,5,false
20300628,2030-06-28,2030,2,6,June,26,28,6,false
20300629,2030-06-29,2030,2,6,June,26,29,7,true
20300630,2030-06-30,2030,2,6,June,26,30,1,true
20300701,2030-07-01,2030,3,7,July,27,1,2,false
20300702,2030-07-02,2030,3,7,July,27,2,3,false
20300703,2030-07-03,2030,3,7,July,27,3,4,false
20300704,2030-07-04,2030,3,7,July,27,4,5,false
20300705,2030-07-05,2030,3,7,July,27,5,6,false
20300706,2030-07-06,2030,3,7,July,27,6,7,true
20300707,2030-07-07,2030,3,7,July,27,7,1,true
20300708,2030-07-08,2030,3,7,July,28,8,2,false
20300709,2030-07-09,2030,3,7,July,28,9,3,false
20300710,2030-07-10,2030,3,7,July,28,10,4,false
20300711,2030-07-11,2030,3,7,July,28,11,5,false
20300712,2030-07-12,2030,3,7,July,28,12,6,false
20300713,2030-07-13,2030,3,7,July,28,13,7,true
20300714,2030-07-14,2030,3,7,July,28,14,1,true
20300715,2030-07-15,2030,3,7,July,29,15,2,false
20300716,2030-07-16,2030,3,7,July,29,16,3,false
20300717,2030-07-17,2030,3,7,July,29,17,4,false
20300718,2030-07-18,2030,3,7,July,29,18,5,false
20300719,2030-07-19,2030,3,7,July,29,19,6,false
20300720,2030-07-20,2030,3,7,July,29,20,7,true
20300721,2030-07-21,2030,3,7,July,29,21,1,true
20300722,2030-07-22,2030,3,7,July,30,22,2,false
20300723,2030-07-23,2030,3,7,July,30,23,3,false
20300724,2030-07-24,2030,3,7,July,30,24,4,false
20300725,2030-07-25,2030,3,7,July,30,25,5,false
20300726,2030-07-26,2030,3,7,July,30,26,6,false
20300727,2030-07-27,2030,3,7,July,30,27,7,true
20300728,2030-07-28,2030,3,7,July,30,28,1,true
20300729,2030-07-29,2030,3,7,July,31,29,2,false
20300730,2030-07-30,2030,3,7,July,31,30,3,false
20300731,2030-07-31,2030,3,7,July,31,31,4,false
20300801,2030-08-01,2030,3,8,August,31,1,5,false
20300802,2030-08-02,2030,3,8,August,31,2,6,false
20300803,2030-08-03,2030,3,8,August,31,3,7,true
20300804,2030-08-04,2030,3,8,August,31,4,1,true
20300805,2030-08-05,2030,3,8,August,32,5,2,false
20300806,2030-08-06,2030,3,8,August,32,6,3,false
20300807,2030-08-07,2030,3,8,August,32,7,4,false
20300808,2030-08-08,2030,3,8,August,32,8,5,false
20300809,2030-08-09,2030,3,8,August,32,9,6,false
20300810,2030-08-10,2030,3,8,August,32,10,7,true
20300811,2030-08-11,2030,3,8,August,32,11,1,true
20300812,2030-08-12,2030,3,8,August,33,12,2,false
20300813,2030-08-13,2030,3,8,August,33,13,3,false
20300814,2030-08-14,2030,3,8,August,33,14,4,false
20300815,2030-08-15,2030,3,8,August,33,15,5,false
20300816,2030-08-16,2030,3,8,August,33,16,6,false
20300817,2030-08-17,2030,3,8,August,33,17,7,true
20300818,2030-08-18,2030,3,8,August,33,18,1,true
20300819,2030-08-19,2030,3,8,August,34,19,2,false
20300820,2030-08-20,2030,3,8,August,34,20,3,false
20300821,2030-08-21,2030,3,8,August,34,21,4,false
20300822,2030-08-22,2030,3,8,August,34,22,5,false
20300823,2030-08-23,2030,3,8,August,34,23,6,false
20300824,2030-08-24,2030,3,8,August,34,24,7,true
20300825,2030-08-25,2030,3,8,August,34,25,1,true
20300826,2030-08-26,2030,3,8,August,35,26,2,false
20300827,2030-08-27,2030,3,8,August,35,27,3,false
20300828,2030-08-28,2030,3,8,August,35,28,4,false
20300829,2030-08-29,2030,3,8,August,35,29,5,false
20300830,2030-08-30,2030,3,8,August,35,30,6,false
20300831,2030-08-31,2030,3,8,August,35,31,7,true
20300901,2030-09-01,2030,3,9,September,35,1,1,true
20300902,2030-09-02,2030,3,9,September,36,2,2,false
20300903,2030-09-03,2030,3,9,September,36,3,3,false
20300904,2030-09-04,2030,3,9,September,36,4,4,false
20300905,2030-09-05,2030,3,9,September,36,5,5,false
20300906,2030-09-06,2030,3,9,September,36,6,6,false
20300907,2030-09-07,2030,3,9,September,36,7,7,true
